Time_ns,RMSD_Backbone_A,RMSD_Core_HE_A,RMSD_BindingSite_A
64.26,1.2369611,1.1088783,1.1054741
64.28,1.2895162,1.1268811,1.05624
64.3,1.300763,1.1274666,1.2037494
64.32,1.331293,1.1833383,1.0651574
64.34,1.2041037,1.0330975,1.0912343
64.36,1.1547023,0.98517466,1.088697
64.38,1.3234224,1.1517367,0.855857
64.4,1.2745916,1.0874729,1.1064461
64.42,1.2407393,1.0394119,0.920308
64.44,1.1739023,0.99831486,0.9132248
64.46,1.2601142,1.0340817,1.091838
64.48,1.2755607,1.0513259,0.8776624
64.5,1.3091705,0.9955294,1.0492895
64.52,1.3099711,1.0472646,0.9300351
64.54,1.3859195,1.0421857,1.0507096
64.56,1.4302497,1.1202744,1.1390405
64.58,1.361661,1.080549,0.95655096
64.6,1.40046,1.1509726,0.9847491
64.62,1.3097994,1.008344,1.0268312
64.64,1.3159885,1.0557883,1.167643
64.66,1.3734894,1.0931214,1.0901613
64.68,1.3202213,1.0711191,1.1049485
64.7,1.3471187,1.0728886,1.0579295
64.72,1.2603221,0.9892684,1.088211
64.74,1.3396206,1.0856258,0.9801603
64.76,1.361606,1.088711,1.001917
64.78,1.3038683,1.036233,1.1016797
64.8,1.2269918,0.91220206,0.9713283
64.82,1.330449,1.0408921,1.1634477
64.84,1.4206351,1.1178668,1.3343251
64.86,1.2512276,0.980503,1.0384092
64.88,1.2753258,1.0314729,1.1248018
64.9,1.2597872,0.97001606,1.090209
64.92,1.406543,1.1154293,1.1860092
64.94,1.3121415,0.99837,1.1773221
64.96,1.3281392,1.1025876,1.0761459
64.98,1.2486813,0.9855373,1.0693734
65.0,1.4224527,1.0960351,0.93383074
65.02,1.2940671,0.98662466,1.0079904
65.04,1.2678462,0.9802506,1.0606632
65.06,1.3655055,1.1286852,0.9056268
65.08,1.3153054,1.0720171,1.0706375
65.1,1.2976503,1.0322189,0.9372965
65.12,1.3771106,1.0959598,0.90354705
65.14,1.2274494,1.0048753,1.0144975
65.16,1.3384461,1.0549546,1.1000099
65.18,1.3801526,1.0892917,0.7717597
65.2,1.2756488,1.0401788,0.78750604
65.22,1.3125695,1.0308597,1.1545987
65.24,1.2894871,0.9920437,0.97822124
65.26,1.404918,1.1626183,1.1214361
65.28,1.3032364,1.0845616,1.1717197
65.3,1.2942408,1.0651474,1.072086
65.32,1.3485633,1.1111073,1.0494134
65.34,1.3522512,1.1007907,1.0494217
65.36,1.3311243,1.1054515,1.0011292
65.38,1.3764849,1.1660893,0.8931046
65.4,1.3113995,1.0863347,0.93163705
65.42,1.3804239,1.0460564,1.041194
65.44,1.3994969,1.069475,1.0984957
65.46,1.4112206,1.1114043,0.97254145
65.48,1.3994969,1.134807,0.9255872
65.5,1.4797134,1.1889707,1.0327666
65.52,1.4762425,1.1470244,1.169898
65.54,1.4387332,1.1093988,1.0495373
65.56,1.4456913,1.0879785,0.9190259
65.58,1.191694,0.92694175,0.88316715
65.6,1.2749734,0.98153996,1.0770156
65.62,1.3985335,1.0772617,1.1564144
65.64,1.5036612,1.1307781,1.2356857
65.66,1.44019,1.0197045,1.039177
65.68,1.3894273,1.0266906,0.9865874
65.7,1.3345237,0.97024274,0.92563397
65.72,1.3694758,0.94852054,0.93789756
65.74,1.3813459,1.0101693,0.96201885
65.76,1.276881,0.9879892,0.9403993
65.78,1.3530816,1.0068979,0.95229065
65.8,1.445795,1.0995913,0.99160993
65.82,1.365341,0.9752173,0.9017317
65.84,1.3842703,0.96173286,0.7252071
65.86,1.3799083,1.0809814,0.981336
65.88,1.3757503,1.023096,0.88863766
65.9,1.3992829,1.048052,0.8838737
65.92,1.3966045,1.0742972,0.8567986
65.94,1.3787138,1.0490745,0.95895886
65.96,1.3888612,1.0528677,0.9890098
65.98,1.4685624,1.1762307,1.1989648
66.0,1.4879906,1.1370095,1.092608
66.02,1.4671849,1.1003162,1.1131333
66.04,1.4268945,1.0724529,0.9470597
66.06,1.4475292,1.1143442,1.066158
66.08,1.2822948,0.9185095,0.6947522
66.1,1.5557995,1.1598955,0.97091764
66.12,1.3302238,0.9611895,0.8570819
66.14,1.3141662,1.0363922,0.8095033
66.16,1.2594007,0.9832471,0.9603772
66.18,1.360065,1.0982653,1.0171348
66.2,1.2981408,1.01248,1.0457803
66.22,1.294588,1.0254581,0.9982673
66.24,1.3392012,1.0690379,1.074033
66.26,1.3288157,1.0496771,0.98799235
66.28,1.3606982,1.0950061,1.1549065
66.3,1.3183765,1.0405223,1.0101126
66.32,1.428442,1.1684917,0.99204695
66.34,1.3553767,1.0554757,0.8446303
66.36,1.3347763,1.0535986,0.9698992
66.38,1.3353091,1.0112301,0.8246764
66.4,1.305791,0.99897563,1.0411856
66.42,1.3281955,1.0654571,1.0804234
66.44,1.3059916,1.0383534,0.8155001
66.46,1.2864637,0.9884621,1.0165635
66.48,1.3223468,1.0370551,1.0464184
66.5,1.3634199,1.0582333,1.0901772
66.52,1.351725,1.0397294,0.9791691
66.54,1.2583597,0.96007335,0.9203363
66.56,1.3213552,1.0460038,0.92267895
66.58,1.4097605,1.0825826,1.0005921
66.6,1.4155389,1.0586228,0.94488764
66.62,1.4198442,1.0710163,0.7534908
66.64,1.3402354,1.0024648,1.1003016
66.66,1.4026239,1.1692444,1.1493154
66.68,1.4298307,1.1451774,1.3416923
66.7,1.4635307,1.1631148,1.1864476
66.72,1.3934909,1.1189976,1.0530257
66.74,1.2638527,0.9813159,0.97162277
66.76,1.268673,1.0291513,0.92802876
66.78,1.2620738,0.93744135,1.1309129
66.8,1.3057624,1.0164367,1.0795805
66.82,1.2784051,0.98640174,0.978868
66.84,1.437952,1.1354367,1.0607203
66.86,1.3281392,1.0483406,1.0772732
66.88,1.3881872,1.0581554,1.1358621
66.9,1.4751261,1.1421242,1.1560994
66.92,1.3453943,0.9943965,1.1615534
66.94,1.4033446,1.0747066,0.9520084
66.96,1.3589909,0.97651327,0.9863501
66.98,1.3218937,1.0307529,0.9892026
67.0,1.4080329,1.0705541,1.0092797
67.02,1.2784051,0.9851467,1.0480493
67.04,1.3211002,1.0240092,1.0167768
67.06,1.3061063,1.0395442,0.84033906
67.08,1.3109996,1.0095158,0.84977776
67.1,1.2654812,0.9345628,1.0698597
67.12,1.3912587,1.0707083,1.1168811
67.14,1.4592004,1.1856594,1.180991
67.16,1.4070752,1.1138012,1.1998106
67.18,1.3446982,1.0338159,1.1612922
67.2,1.2914894,1.0308063,1.1022854
67.22,1.2674326,0.94430834,0.95771044
67.24,1.2707077,0.9433179,1.0652958
67.26,1.2130268,0.93303174,1.0452081
67.28,1.2403771,0.91117674,0.9983975
67.3,1.2752377,1.0336297,1.2131478
67.32,1.2845122,0.9493607,1.1334858
67.34,1.2148467,0.9231076,1.0753883
67.36,1.275913,0.9086386,0.8703318
67.38,1.2618958,0.96544206,1.0441293
67.4,1.3181776,1.0203243,1.0134202
67.42,1.3153338,0.95723414,0.99917006
67.44,1.2250371,0.96110374,0.93054765
67.46,1.3523343,1.0694236,1.0811614
67.48,1.3249211,1.0258065,1.063194
67.5,1.3461454,1.0157603,1.1819671
67.52,1.2796345,0.9555956,1.057864
67.54,1.2157094,0.908215,0.9322232
67.56,1.2533207,0.88029915,0.9801426
67.58,1.2928803,0.9630185,1.1200049
67.6,1.2439643,0.96310407,0.8953539
67.62,1.3194269,0.991711,1.0930126
67.64,1.3658619,1.042634,0.8822243
67.66,1.3409616,0.9768791,1.1013649
67.68,1.4295424,1.1331341,1.1359079
67.7,1.419897,1.1085807,1.0861058
67.72,1.4129176,1.0759082,1.1591102
67.74,1.4259757,1.1703725,1.0721345
67.76,1.2727689,0.98949075,0.9198368
67.78,1.3107711,1.0071982,1.0443783
67.8,1.269381,1.0157603,1.0275148
67.82,1.1904993,0.945385,0.9148278
67.84,1.3172684,1.0417371,1.0698678
67.86,1.2613319,0.97072434,1.0878206
67.88,1.2399544,0.96797323,1.0124617
67.9,1.3011085,1.016545,1.0913059
67.92,1.3720983,1.0994662,1.0778365
67.94,1.3901817,1.0983905,0.95218146
67.96,1.1968048,0.89122486,1.107018
67.98,1.2095954,0.9258734,1.1476545
68.0,1.2548137,0.95228124,1.0652552
68.02,1.3216387,1.0956336,0.89746237
68.04,1.3818607,1.1519753,0.9659401
68.06,1.283112,1.0237945,0.98224556
68.08,1.2936621,0.9862345,1.0517652
68.1,1.381129,1.1360177,0.9702566
68.12,1.2523642,0.93568,0.9967724
68.14,1.2495506,0.96501476,1.0008261
68.16,1.2937489,1.0306729,0.8697938
68.18,1.2549628,0.9873489,1.1831914
68.2,1.2968421,1.054642,0.93105996
68.22,1.2211491,0.9550775,0.92457503
68.24,1.3728621,1.0603096,1.1507928
68.26,1.3387258,1.0155166,0.9504225
68.28,1.2550522,0.93426853,0.7938001
68.3,1.3824569,1.1241697,1.118882
68.32,1.4055575,1.0956336,1.0516335
68.34,1.2905322,0.9792124,0.8876225
68.36,1.2883832,0.9758654,1.0423591
68.38,1.3387258,0.998838,0.9941945
68.4,1.3158462,0.9749353,1.0413605
68.42,1.3134537,1.0082077,0.9122655
68.44,1.3090274,1.0034242,0.9707659
68.46,1.2324728,0.9224224,0.85231435
68.48,1.3081689,0.9670923,0.9158697
68.5,1.3242993,0.93858445,0.8986208
68.52,1.3830255,1.0898216,0.9338957
68.54,1.227358,0.89415073,0.94552046
68.56,1.3275752,1.0272796,0.9426737
68.58,1.3811018,1.031073,1.0032747
68.6,1.287453,0.9767947,0.9703728
68.62,1.3697767,1.0759593,0.9814066
68.64,1.4309039,1.1209369,1.0816344
68.66,1.4712371,1.1094731,1.06519
68.68,1.4844129,1.1963243,1.0035597
68.7,1.4486927,1.1195625,1.1173156
68.72,1.3468128,1.0433193,1.0570687
68.74,1.3040406,0.99126744,1.0093055
68.76,1.3174957,1.0340285,0.94794726
68.78,1.2663982,0.9548184,0.8844032
68.8,1.3037534,0.96680796,0.9647905
68.82,1.2983716,0.98223996,1.017808
68.84,1.3992295,1.1033354,1.0396273
68.86,1.3863788,1.1067439,0.9616493
68.88,1.361991,1.1361387,1.0138564
68.9,1.428442,1.1656884,1.0015967
68.92,1.3768387,1.1351945,1.0817866
68.94,1.3199092,1.0503579,0.9934879
68.96,1.3196824,1.0013123,0.8404113
68.98,1.4044915,1.0090255,0.88409925
69.0,1.343556,0.99633,0.8268287
69.02,1.4291757,1.0522408,0.78232574
69.04,1.341492,0.9666658,0.906268
69.06,1.4205561,1.0396764,0.89207506
69.08,1.3354212,1.0081259,0.94933635
69.1,1.4220052,1.0995163,0.9292704
69.12,1.3895082,1.088913,1.0883386
69.14,1.3996041,1.1034101,0.997468
69.16,1.3338782,1.0276006,0.87095916
69.18,1.3805324,1.0914601,0.92314863
69.2,1.5501089,1.3036801,1.1725111
69.22,1.4318194,1.1486771,0.8960992
69.24,1.4783463,1.1764643,1.0321871
69.26,1.4990472,1.17457,0.9890624
69.28,1.4897761,1.1347101,1.0297989
69.3,1.3589909,1.0245193,0.9889134
69.32,1.3749336,1.1023382,1.0659791
69.34,1.3826193,1.0607245,1.0053205
69.36,1.4685369,1.1092997,0.982528
69.38,1.4642467,1.1611276,1.1028044
69.4,1.4301187,1.1244632,1.1456131
69.42,1.5487558,1.2912629,1.3556612
69.44,1.4812057,1.2609057,1.5125918
69.46,1.446054,1.1357031,1.4160002
69.48,1.4323949,1.1408718,1.1942409
69.5,1.3542987,1.0595056,1.1013962
69.52,1.385406,1.1145662,1.2575924
69.54,1.4399819,1.1198081,1.388593
69.56,1.4029176,1.0423175,1.3085474
69.58,1.5935376,1.2422338,1.4403611
69.6,1.4617643,1.1517129,1.343565
69.62,1.3730258,0.99500465,1.2033173
69.64,1.4420606,1.0968624,1.2126689
69.66,1.373762,1.0159768,1.4119596
69.68,1.3740073,1.0459776,1.3589443
69.7,1.446934,1.121697,1.3113403
69.72,1.3912319,1.1172763,1.3691392
69.74,1.2464602,0.9782572,1.2703096
69.76,1.3193986,1.0031228,1.3124902
69.78,1.4308517,1.142774,1.2775981
69.8,1.3433609,1.0209708,1.169898
69.82,1.4858248,1.1772821,1.530053
69.84,1.307453,0.96344656,1.1761729
69.86,1.3630903,1.0376383,1.1902195
69.88,1.3547134,1.0339488,1.2002729
69.9,1.3790668,1.0570115,1.2071083
69.92,1.3750153,1.0314462,1.2138407
69.94,1.4101589,1.0985407,1.2119538
69.96,1.285299,0.97092265,1.1407974
69.98,1.4114593,1.0715296,1.294539
70.0,1.3982658,1.1281004,1.1969023
70.02,1.3726168,1.0707083,1.1559495
70.04,1.4531575,1.0799127,1.0063894
70.06,1.3132256,1.0071982,1.0066391
70.08,1.3234224,1.0076622,1.170387
70.1,1.2699413,0.9406327,1.3143713
70.12,1.3512816,1.0218053,1.4118553
70.14,1.3106282,1.0275472,1.1377915
70.16,1.4086444,1.1160452,1.2251658
70.18,1.3476744,1.1033603,1.2062892
70.2,1.3927382,1.1100429,1.1443259
70.22,1.4729923,1.1925263,1.2226441
70.24,1.3616885,1.0322455,1.1172847
70.26,1.3560395,1.0059417,1.0398191
70.28,1.4189472,1.0412091,1.0803592
70.3,1.4195276,1.1020888,1.1110206
70.32,1.2866092,0.9575499,1.0328505
70.34,1.380451,1.0360208,1.0828921
70.36,1.3805594,1.0446625,1.0390184
70.38,1.332277,1.0094886,1.0493721
70.4,1.2906773,0.9658691,1.145174
70.42,1.3713886,1.0280821,1.1481606
70.44,1.354437,1.0025744,1.0381086
70.46,1.389643,1.0595315,0.9926847
70.48,1.3181208,1.0250291,1.169268
70.5,1.2908803,1.0203782,1.1558444
70.52,1.329351,1.056413,1.1743655
70.54,1.3702414,1.0841306,1.1256571
70.56,1.4438772,1.1541213,1.0928776
70.58,1.3421619,1.0732986,1.2187092
70.6,1.406383,1.1186043,1.104823
70.62,1.4178913,1.1422927,1.1608964
70.64,1.4219524,1.2083294,1.2450589
70.66,1.2420061,1.0568554,1.1688378
70.68,1.3608633,1.1291236,1.2332698
70.7,1.3578882,1.1534064,1.110685
70.72,1.374988,1.1636583,1.200634
70.74,1.345088,1.0793015,1.0757108
70.76,1.2961489,1.0882311,1.1030166
70.78,1.3618535,1.1084319,0.97822124
70.8,1.3810748,1.1539545,0.99580646
70.82,1.4429691,1.2466083,1.1109893
70.84,1.3201362,1.0904773,1.0858663
70.86,1.4482015,1.2014153,1.2268065
70.88,1.4378481,1.2433177,1.2000779
70.9,1.4543424,1.2644331,1.2329323
70.92,1.5091546,1.3176086,1.1087552
70.94,1.476065,1.2991381,1.3129723
70.96,1.4763694,1.2841959,1.3804715
70.98,1.511039,1.1961405,1.1444621
71.0,1.6068058,1.3931881,1.2223887
71.02,1.4443698,1.1782625,1.2901651
71.04,1.280746,1.040258,1.1112858
71.06,1.372944,1.1753656,1.2204794
71.08,1.302144,1.0739644,1.2153041
71.1,1.5060996,1.2543693,1.2335651
71.12,1.400246,1.1653346,1.2799304
71.14,1.2707962,1.062796,1.1708758
71.16,1.3376067,1.1136285,1.1769171
71.18,1.4063299,1.192826,1.2141622
71.2,1.2415237,1.068369,1.1725924
71.22,1.3941894,1.1960026,1.3939211
71.24,1.3590461,1.149395,1.0838444
71.26,1.391151,1.167032,1.1928389
71.28,1.3801526,1.1566199,1.2579165
71.3,1.5740561,1.3612676,1.3636699
71.32,1.5695059,1.3509889,1.3660583
71.34,1.427393,1.169738,1.2584677
71.36,1.4200025,1.2099665,1.2850612
71.38,1.3037534,1.0491008,1.3714232
71.4,1.3851357,1.1517367,1.2700092
71.42,1.3530264,1.120029,1.2799846
71.44,1.3632001,1.1100925,1.3441327
71.46,1.2784343,1.080549,1.2317504
71.48,1.2960045,1.1123687,1.1203068
71.5,1.2890517,1.0491793,1.1797498
71.52,1.350866,1.1308024,1.4451385
71.54,1.3594868,1.141185,1.3094813
71.56,1.3402914,1.1330127,1.4476501
71.58,1.1628454,0.9464603,1.142248
71.6,1.3770833,1.1657356,1.337142
71.62,1.2878311,1.0675453,1.3487302
71.64,1.2581216,1.0812612,1.2570959
71.66,1.3555977,1.0895693,1.2021062
71.68,1.3836751,1.1182847,1.0930523
71.7,1.4319242,1.1709127,1.2785274
71.72,1.3205333,1.0703231,1.3917114
71.74,1.2903,1.0504887,1.2594663
71.76,1.4085115,1.0755248,1.2456367
71.78,1.3952096,1.1238273,1.2434424
71.8,1.4423722,1.12253,1.2767495
71.82,1.5133419,1.2395308,1.3500537
71.84,1.6174899,1.3248708,1.3720047
71.86,1.4693525,1.2239285,1.3566265
71.88,1.3671224,1.1240475,1.1534041
71.9,1.4175743,1.1710535,1.2959247
71.92,1.2741507,1.0534942,1.2013054
71.94,1.3424687,1.1026872,1.3168492
71.96,1.3362622,1.0786135,1.2882484
71.98,1.447762,1.1994,1.1091461
72.0,1.3522512,1.1094235,1.3108181
72.02,1.4429432,1.2373329,1.291817
72.04,1.2924458,1.0267441,1.1926209
72.06,1.2596387,0.97423005,1.2435399
72.08,1.2275105,0.9675187,1.2511022
72.1,1.3102853,1.0659215,1.2890826
72.12,1.3188024,1.0386975,1.3615766
72.14,1.2353253,0.95952916,1.3456411
72.16,1.2000542,0.949158,1.2777948
72.18,1.2972175,1.0164909,1.1929262
72.2,1.3211852,1.0554497,1.3150244
72.22,1.351254,1.0643469,1.3657283
72.24,1.2847161,1.0331773,1.1517869
72.26,1.3444476,1.0978646,1.1665882
72.28,1.3170977,1.0423967,1.2186667
72.3,1.3212703,1.110464,1.3186191
72.32,1.4347978,1.1649806,1.2151971
72.34,1.2172486,0.9406327,1.0647178
72.36,1.2726218,0.9697043,1.2218283
72.38,1.4339101,1.137783,1.1879301
72.4,1.3434725,1.0608281,1.2860459
72.42,1.3538287,1.0080714,1.0117506
72.44,1.3897238,1.0612946,1.2219276
72.46,1.3313211,1.0946295,1.1448483
72.48,1.2950506,1.0640628,1.0146685
72.5,1.3040406,1.0138367,1.242724
72.52,1.3776271,1.0892917,1.0925366
72.54,1.3456446,1.0839276,1.0985194
72.56,1.3125126,1.0557623,1.0936944
72.58,1.2723567,0.98874027,1.2344363
72.6,1.3890231,1.0446887,0.99670285
72.62,1.3797183,1.094981,1.2344785
72.64,1.4132357,1.1617666,1.3262893
72.66,1.2744741,1.0262353,1.2197831
72.68,1.4047581,1.1415223,1.2622991
72.7,1.3846761,1.0303794,1.0825638
72.72,1.2315001,0.91310585,1.2297993
72.74,1.3505332,1.0812612,1.25906
72.76,1.3824297,1.0202974,1.2182326
72.78,1.4848163,1.2367328,1.2188872
72.8,1.4753544,1.2217475,1.3088454
72.82,1.492388,1.2643027,1.3708289
72.84,1.3679713,1.0920142,1.1386294
72.86,1.3850005,1.1901726,1.3175141
72.88,1.4248462,1.1412332,1.1956847
72.9,1.2788444,0.96521413,1.1928753
72.92,1.3244972,1.0214286,1.2086012
72.94,1.4845895,1.1972432,1.2409996
72.96,1.3536904,1.0648118,1.0469486
72.98,1.247241,1.0201087,1.05463
73.0,1.332277,1.0256994,1.4591746
73.02,1.4873362,1.228189,1.4003065
73.04,1.3834857,1.1241941,1.160396
73.06,1.3958802,1.167197,1.4080244
73.08,1.3957729,1.2130075,1.2655436
73.1,1.3032651,1.025887,1.2775099
73.12,1.3885107,1.124072,1.1463242
73.14,1.3294917,1.0377178,1.0148052
73.16,1.2766464,0.98433703,1.2214025
73.18,1.4513267,1.1864011,1.14353
73.2,1.3269262,1.0711191,1.1286951
73.22,1.4349283,1.2030619,1.3525302
73.24,1.3329797,1.0820236,1.2782426
73.26,1.3202498,1.0453727,1.2242385
73.28,1.4037981,1.0973136,1.0925524
73.3,1.4112471,1.110241,1.1837555
73.32,1.4567604,1.1398833,1.1786029
73.34,1.3195405,0.9758091,1.2321656
73.36,1.3885916,1.1030363,1.1928898
73.38,1.4214784,1.1159468,1.201226
73.4,1.4218735,1.1162915,1.1394134
73.42,1.5502539,1.2059151,1.2337899
73.44,1.5710559,1.2899846,1.271626
73.46,1.487915,1.1400763,1.2743435
73.48,1.5644159,1.2380881,1.2687594
73.5,1.5203774,1.1175961,1.3015788
73.52,1.5175917,1.0193,1.3267077
73.54,1.4006203,0.9901851,1.158811
73.56,1.5320069,1.0613723,1.2147619
73.58,1.5344737,1.1349281,1.3185666
73.6,1.5677872,1.1370337,1.1963878
73.62,1.5195644,1.1167349,0.9591578
73.64,1.4496489,1.0083987,1.0248874
73.66,1.496597,1.1038337,1.245038
73.68,1.4618411,1.052711,1.2283108
73.7,1.4672103,1.0004606,1.2219844
73.72,1.4388372,1.0405753,1.3310398
73.74,1.3685186,0.9720829,1.2568753
73.76,1.4848669,1.1061227,1.3416277
73.78,1.5488766,1.2247818,1.4169612
73.8,1.478321,1.095458,1.1749265
73.82,1.5617089,1.2185253,1.1165006
73.84,1.4199497,1.0637269,1.3517544
73.86,1.4787517,1.0833695,1.3229775
73.88,1.4768512,1.1072158,1.222325
73.9,1.504408,1.1333039,1.1850951
73.92,1.545561,1.1591606,1.2475493
73.94,1.5248287,1.1829897,1.3840842
73.96,1.3721528,1.0138097,1.2977229
73.98,1.357447,1.0576096,1.3267796
74.0,1.3351128,0.9934561,1.2738264
74.02,1.5451975,1.2094438,1.1990733
74.04,1.4166759,1.10982,1.1881782
74.06,1.4430989,1.1716874,1.2740781
74.08,1.3856763,1.0743227,1.066337
74.1,1.4172573,1.1244143,1.1689861
74.12,1.4109287,1.0631322,1.2168796
74.14,1.4162265,1.0090528,1.046667
74.16,1.4562978,1.0325918,1.2113097
74.18,1.5034868,1.0880038,1.2766273
74.2,1.4370404,0.9438423,1.3518634
74.22,1.5134904,1.1142948,1.3707466
74.24,1.5278461,1.0680344,1.2808919
74.26,1.4695563,1.0888121,1.2328972
74.28,1.5222479,1.1117754,1.4217745
74.3,1.4095213,1.0553455,1.5313783
74.32,1.5223465,1.1805935,1.3767737
74.34,1.5521127,1.2079653,1.3818837
74.36,1.5167032,1.2007515,1.3270018
74.38,1.490329,1.136671,1.1839019
74.4,1.4535439,1.0673649,1.2284802
74.42,1.4937172,1.154669,1.0867522
74.44,1.5019418,1.1433754,1.0648155
74.46,1.5349615,1.1950366,1.242982
74.48,1.6043804,1.2673217,1.3747444
74.5,1.5841105,1.2771113,1.3438553
74.52,1.4190792,1.0298724,1.2237498
74.54,1.5252707,1.2030619,1.2544587
74.56,1.4556034,1.122628,1.2062461
74.58,1.4352674,1.0750647,1.1022933
74.6,1.48648,1.1087543,1.151561
74.62,1.4623021,1.0433457,1.1298314
74.64,1.423742,1.1264907,1.4420937
74.66,1.4023036,1.0484191,1.3503876
74.68,1.3174105,0.981568,1.1778964
74.7,1.4154861,1.043372,1.4374028
74.72,1.513045,1.169362,1.1940448
74.74,1.3873237,1.0113932,1.2886791
74.76,1.4365191,1.0691922,1.200699
74.78,1.496397,1.1114786,1.160508
74.8,1.6227365,1.1173993,1.1868129
74.82,1.7049695,1.2563186,1.0249212
74.84,1.5454398,1.1021136,1.0269747
74.86,1.670402,1.3030894,1.27535
74.88,1.5723187,1.1407272,1.0875576
74.9,1.4365453,0.9880727,1.1943425
74.92,1.4683838,1.0213478,1.1587136
74.94,1.485119,1.0654055,0.9869564
74.96,1.458533,1.072376,1.0819309
74.98,1.5578438,1.1760904,1.0496529
75.0,1.6837983,1.223479,1.2121254
75.02,1.5406349,1.1069427,1.1452876
75.04,1.5580122,1.1146896,1.1771455
75.06,1.4656017,1.0450308,1.0925446
75.08,1.4763694,1.0613981,1.1177967
75.1,1.5128222,1.0634942,1.2535323
75.12,1.5503023,1.1002661,1.1878644
75.14,1.5181099,1.0186523,1.0615128
75.16,1.5581323,1.0969378,1.2629789
75.18,1.6653507,1.2480189,1.2934536
75.2,1.6336833,1.3083113,1.3896291
75.22,1.6174899,1.2441356,1.0040348
75.24,1.5550531,1.1218685,1.2227292
75.26,1.5363514,1.2059835,1.1713495
75.28,1.6025589,1.2406392,1.2516636
75.3,1.5989565,1.2677121,1.1189053
75.32,1.5593575,1.2011865,1.2379849
75.34,1.5502298,1.1472162,1.3101166
75.36,1.594172,1.1895255,1.3977969
75.38,1.6780733,1.2825892,1.3808357
75.4,1.7003511,1.358174,1.3425838
75.42,1.70143,1.2779937,1.4337249
75.44,1.6349207,1.2918589,1.4047264
75.46,1.6149182,1.2339731,1.333636
75.48,1.7129887,1.3541396,1.5462579
75.5,1.7643745,1.4837636,1.4602318
75.52,1.8746005,1.5287745,1.5357202
75.54,1.8978273,1.5518712,1.3005657
75.56,1.9454123,1.5724276,1.5319784
75.58,2.0070302,1.6567506,1.5077522
75.6,1.7402277,1.3802614,1.4420035
75.62,1.5977381,1.2370663,1.5084019
75.64,1.6289549,1.2768099,1.3311896
75.66,1.6410471,1.2998362,1.206512
75.68,1.523035,1.2235914,1.3553221
75.7,1.4736531,1.1682329,1.3133751
75.72,1.5158882,1.1690328,1.2990917
75.74,1.4744406,1.1664665,1.4173282
75.76,1.4018228,1.0920142,1.3015587
75.78,1.5135398,1.2286366,1.299232
75.8,1.384703,1.0746042,1.1127049
75.82,1.3808849,1.0775934,1.1995432
75.84,1.419343,1.081617,1.2627591
75.86,1.39427,1.0051489,1.1662834
75.88,1.3319678,0.97236574,1.254431
75.9,1.3324176,0.9670639,1.3322116
75.92,1.3471465,0.97997016,1.2379569
75.94,1.4663935,1.0315262,1.3371874
75.96,1.4071285,1.0104141,1.332654
75.98,1.4903543,1.1339344,1.2391258
76.0,1.4159356,1.1365016,1.268732
76.02,1.513812,1.1944615,1.2368149
76.04,1.4371186,1.1092997,1.176077
76.06,1.4598417,1.1437119,1.0651004
76.08,1.4365714,1.0567774,1.208056
76.1,1.427393,1.1142702,1.1089898
76.12,1.5343516,1.1946225,1.228699
76.14,1.4146128,1.0795307,1.1670785
76.16,1.4970474,1.1046304,1.1527876
76.18,1.3987209,1.0529199,1.0283078
76.2,1.3299985,0.92504156,1.2308562
76.22,1.4219787,1.0687807,1.1994131
76.24,1.3878094,1.0432138,1.1056858
76.26,1.4787009,1.1725082,1.1540729
76.28,1.4639657,1.0887363,1.0835404
76.3,1.5102458,1.1656649,1.008214
76.32,1.4415672,1.0848911,1.0740008
76.34,1.504657,1.1613406,1.0534785
76.36,1.5270126,1.182548,1.1801319
76.38,1.4352674,1.0882564,1.0878764
76.4,1.4470893,1.1066942,1.0309854
76.42,1.4978228,1.1844529,1.2024235
76.44,1.6056634,1.2520878,1.0830202
76.46,1.4976727,1.1461372,0.99306893
76.48,1.372453,0.98207206,0.9531825
76.5,1.3776271,1.0326184,1.1418457
76.52,1.3752604,0.972931,1.2472295
76.54,1.3402634,0.9698743,1.1175485
76.56,1.3753147,1.0313929,0.9864907
76.58,1.5018672,1.1249521,1.1567367
76.6,1.5596457,1.198322,0.96621823
76.62,1.4818882,1.1784958,1.1660157
76.64,1.3270674,1.0013123,1.2857089
76.66,1.3451993,0.97112083,1.2005835
76.68,1.4256606,1.0503317,1.1083173
76.7,1.3909358,1.0639853,0.9222654
76.72,1.4420606,1.1135051,1.2780188
76.74,1.4305376,1.1241941,1.0438801
76.76,1.3763218,0.99955344,0.93092954
76.78,1.5220021,1.0132942,1.0474287
76.8,1.6477419,1.2210498,1.3092296
76.82,1.6537077,1.245196,1.1010263
76.84,1.5681217,1.2243327,1.2114744
76.86,1.5125995,1.1584251,1.1679623
76.88,1.512748,1.0635977,1.2072806
76.9,1.4966972,1.1320902,1.0451335
76.92,1.5162835,1.062589,1.003145
76.94,1.499172,1.0879532,1.0369135
76.96,1.5603178,1.0971632,1.0695275
76.98,1.5542583,1.1173993,1.0488927
77.0,1.5691242,1.1485814,1.0856986
77.02,1.7058479,1.3265508,1.123892
77.04,1.622298,1.1630676,1.0249636
77.06,1.7082387,1.2791764,1.068319
77.08,1.6021147,1.0553194,1.1979158
77.1,1.5014433,0.9596437,0.99767655
77.12,1.4898515,0.9872932,0.8560494
